age,gender,department,years,performance,jobsat,income,distance,attrition
60,Female,Human Resources,12,3.1728000349074073,2.277591418432249,45299.0,5.7,1
57,Male,Human Resources,17,3.537150862087279,2.506898832715759,64505.0,7.8,0
50,Male,Human Resources,4,3.2779376711799024,3.6303069834874044,57963.0,5.0,0
38,Male,Research & Development,20,3.7644215698738037,5.0,48992.0,3.8,0
50,Male,Human Resources,19,3.2731900435795778,4.396751595997992,84523.0,7.4,1
51,Male,Sales,4,3.4508166500445903,2.9444948243379105,32746.0,1.2,0
36,Male,Sales,11,3.4203400303303635,2.972922906591932,147169.0,5.1,0
42,Male,Research & Development,8,3.346410389701644,3.8654606189429477,60164.0,1.7,0
50,Female,Research & Development,1,2.6308111963039598,3.4281686946041914,55767.0,4.1,0
47,Male,Research & Development,1,3.5347308317224657,3.7883745024350004,77593.0,14.1,0
43,Male,Sales,8,3.2939588185406827,4.718427557773108,37617.0,32.2,1
35,Female,Human Resources,19,3.402165759841002,2.5351892488618,44296.0,1.9,0
43,Female,Sales,13,2.8831933924825526,3.08233870966556,60347.0,26.1,1
31,Female,Sales,4,2.3926986810169293,1.674886676389549,49261.0,3.1,0
38,Male,Research & Development,13,3.6755532174489565,3.2896077747594177,31007.0,9.1,0
57,Male,Sales,6,3.157247328242686,3.5440111744133755,39664.0,12.6,0
50,Female,Research & Development,11,3.3336871054896924,2.5166422819421044,74718.0,8.3,0
42,Male,Sales,16,2.8204195920170028,3.471428040410941,192423.0,3.6,1
40,Male,Sales,7,2.7220949907925323,3.2449460243152526,120229.0,9.6,0
47,Male,Human Resources,6,2.479225911164364,5.0,30401.0,15.6,0
31,Female,Sales,19,2.9172740312106447,5.0,65999.0,31.0,0
54,Female,Sales,6,2.111553150855844,2.2441916714454706,37737.0,0.7,0
50,Male,Research & Development,10,2.372689303383015,2.6200743910887,45311.0,8.7,0
47,Female,Research & Development,14,3.411101504143654,3.0908887779501875,49854.0,6.6,0
58,Male,Research & Development,5,3.7932127332265035,3.125966626074772,36878.0,1.3,0
39,Female,Sales,19,3.4109295956067673,3.2333728403364907,87479.0,8.2,1
59,Male,Sales,1,2.638159325821371,3.409224168794861,55919.0,4.7,0
55,Male,Sales,15,3.4261448672972987,3.606372292488732,68001.0,32.1,0
44,Male,Human Resources,5,3.0210093571869954,2.3755349047600878,79497.0,0.5,0
43,Female,Sales,15,3.7215066712282856,4.005304757051679,30086.0,29.1,0
68,Female,Research & Development,13,2.7823853269915677,3.8514842789511663,162420.0,12.3,1
38,Male,Research & Development,17,2.9993300117913977,2.9506068389818836,80560.0,7.9,1
41,Male,Research & Development,12,3.322482589944088,3.1034544602009384,70476.0,6.5,0
52,Female,Human Resources,1,2.254006973925206,2.0689432367370495,56330.0,0.5,0
48,Male,Sales,11,3.543792278172519,4.856084650560534,40973.0,12.0,0
57,Male,Sales,3,4.125802865068923,4.517752519833607,86106.0,11.1,0
37,Male,Research & Development,4,3.5792803169833967,2.3229412038910353,44864.0,0.5,0
48,Male,Sales,12,2.803855204689981,1.0,65516.0,0.5,1
45,Male,Research & Development,14,3.08078814512034,2.834649337177435,32550.0,1.3,0
48,Male,Sales,4,3.6883974137281856,4.2574172361320395,30848.0,27.4,0
27,Male,Research & Development,5,3.0914942286988434,3.574147003406906,45310.0,9.8,0
32,Male,Sales,18,3.02100161509371,3.438474706087008,54560.0,2.7,0
54,Female,Research & Development,18,2.8195890961584857,3.2782395886124758,45146.0,2.4,0
48,Male,Research & Development,7,2.804794837012819,3.5076944193374495,74161.0,16.1,0
28,Male,Research & Development,14,3.623397983107254,2.484872106209371,36686.0,42.2,0
65,Male,Sales,9,3.2658702924049217,1.0,67936.0,14.1,0
25,Female,Sales,20,3.129754902746319,2.5796784468645497,31445.0,9.5,1
41,Male,Research & Development,16,2.9788775873564997,2.964640448565396,41603.0,1.0,0
57,Female,Sales,18,3.1613458574662645,3.6012086384185897,59724.0,0.5,1
25,Male,Sales,19,2.257817035282739,1.4742583788251837,94418.0,30.4,1
43,Male,Research & Development,5,2.1888259701737183,2.998795626611514,52548.0,8.9,0
49,Female,Research & Development,6,3.2368018797371185,1.3079500945326368,37260.0,0.5,0
37,Female,Research & Development,16,2.301766994240565,3.796335669665148,57438.0,7.0,0
31,Female,Research & Development,20,2.815587563893824,4.102640052037824,37346.0,0.5,0
49,Male,Sales,1,3.7300366161265694,3.205568424313363,85263.0,2.6,0
52,Male,Human Resources,6,2.2102865830690117,2.622424946570664,70816.0,18.9,0
40,Female,Sales,14,3.013607524624743,2.651238235457063,65803.0,19.9,0
38,Male,Sales,16,2.8165292737744774,3.037950148745689,77032.0,6.1,0
47,Female,Research & Development,19,3.147358835074739,3.1907323218806187,72578.0,7.0,0
46,Male,Human Resources,9,3.2166380807742834,1.9593713731996991,38948.0,6.1,0
40,Female,Sales,11,3.5607993330413072,3.157923356014117,46675.0,28.2,0
52,Female,Research & Development,9,2.3923883652133227,2.1400751924257446,41866.0,23.8,0
46,Male,Sales,4,2.53746355155032,3.860883342292562,61308.0,23.7,0
51,Male,Sales,20,2.5562350971837278,4.3375851429508625,49863.0,4.3,0
33,Male,Human Resources,6,3.5675102936493044,3.1655436092715887,32324.0,3.4,0
33,Male,Research & Development,12,2.2809517190207926,4.391535739044114,36793.0,2.0,0
35,Male,Research & Development,14,2.405597087716769,2.431798446155412,47731.0,15.6,1
49,Male,Sales,14,3.9347904498630446,2.154358155251366,145254.0,0.9,0
40,Male,Research & Development,6,2.9330353765081134,3.967891467479491,31000.0,42.5,0
48,Male,Research & Development,15,2.3279133189552548,1.9048605934486502,75363.0,4.4,0
56,Female,Research & Development,17,2.27760846353687,1.8514721741222866,75390.0,4.4,1
41,Female,Human Resources,3,3.164329273426602,4.706134591769338,30156.0,11.8,0
46,Female,Research & Development,7,3.2960866009743066,3.247034340247375,56846.0,3.2,0
57,Male,Sales,20,2.915355809045102,3.9494591648464343,43965.0,2.8,1
61,Male,Sales,19,2.9473698482846555,4.335851276487262,33167.0,1.0,0
34,Male,Sales,15,2.8261687200815606,3.6609363420848218,59688.0,10.4,0
37,Male,Research & Development,9,2.69092271525733,3.3895678454157734,90758.0,6.9,0
43,Female,Sales,20,3.4998814422505005,1.2585167535552995,128946.0,0.5,1
41,Female,Sales,13,3.34130576559133,1.3387945926502762,45681.0,10.0,0
53,Female,Research & Development,16,3.077409791568807,1.5107477019286348,41414.0,1.0,1
54,Male,Research & Development,16,2.914918954483594,3.0334396732504874,51225.0,15.9,1
52,Female,Sales,3,3.5083084335116954,3.9531123072550516,100441.0,0.5,0
61,Female,Research & Development,11,2.937562966839815,2.7016933034699266,85464.0,21.5,1
55,Male,Human Resources,3,3.8190389400356723,4.733592262137406,33032.0,4.8,0
41,Male,Sales,12,2.665076134586167,2.435199961268304,40927.0,1.4,0
38,Male,Research & Development,4,3.3137823184816684,3.598318227674052,30280.0,0.9,0
38,Female,Sales,14,3.015010036313349,4.636502445239618,118203.0,30.0,1
47,Female,Sales,12,3.087161031610456,3.9642166766703903,30396.0,10.8,0
54,Male,Sales,20,3.1451333661797594,2.8132520237279923,52480.0,6.5,0
40,Female,Sales,13,3.9402467442464872,2.746748165838597,69960.0,1.5,0
35,Female,Sales,9,3.6804710619054384,3.80536520214364,48919.0,8.7,0
53,Male,Research & Development,4,3.0023790582868806,2.5179823433843143,41114.0,4.5,0
37,Male,Sales,8,3.117658492532441,3.8056263813474835,57902.0,18.3,0
54,Male,Research & Development,3,2.7819241935509456,3.505800798595925,31284.0,7.5,0
46,Male,Sales,2,2.529077183344901,2.5331344578775346,39492.0,5.6,0
25,Male,Human Resources,10,3.323968302173947,3.065529644996484,32074.0,30.1,0
44,Female,Research & Development,7,2.7605009660154414,3.4775322725001017,47699.0,27.1,0
43,Male,Research & Development,15,3.4839994102579537,4.77956994995057,40198.0,2.0,0
44,Male,Sales,15,3.2699000986645657,3.547372978439834,48776.0,0.9,1
51,Male,Sales,17,2.975912237634185,3.0308576690799036,89343.0,10.3,1
52,Female,Research & Development,18,2.4281678869923047,2.321375796046944,31728.0,7.2,1
33,Male,Research & Development,8,2.9175137659938506,1.6367432834376894,30107.0,34.3,0
41,Male,Research & Development,4,3.47473835161683,3.80505744908425,63245.0,3.5,0
25,Male,Sales,16,2.8748284595714746,3.858351550640867,63190.0,12.2,0
33,Female,Research & Development,17,2.4491671453378587,2.6227151212090023,139050.0,21.8,1
46,Male,Research & Development,5,3.05965470164354,3.7826857488869794,50469.0,31.9,0
51,Male,Human Resources,20,3.005808526381606,3.950703344571165,35784.0,0.9,1
43,Female,Human Resources,16,3.6539797234470552,2.143116458894314,32552.0,12.1,1
54,Female,Human Resources,16,2.07680698952276,2.406132919850842,32543.0,6.1,1
32,Male,Research & Development,9,2.9693096263226604,2.8778271454687614,55150.0,9.9,0
51,Male,Research & Development,14,2.989604782633077,2.6310538446760754,35913.0,11.7,0
57,Male,Human Resources,11,2.6843601546498905,1.9710362940003148,83197.0,9.7,0
60,Male,Research & Development,1,3.117267679103648,3.4435459143560045,41246.0,11.8,0
41,Male,Research & Development,14,2.883505965901259,3.926637012012425,49455.0,0.7,0
58,Female,Research & Development,11,2.4774321604736125,3.9326797204369073,51344.0,3.6,0
54,Male,Research & Development,13,3.0991857750307577,3.271581220579338,45724.0,22.1,1
40,Male,Sales,1,3.233119105269057,3.5965774555225045,63892.0,19.6,0
36,Male,Research & Development,1,3.298666198967502,4.585708579725376,102834.0,18.4,0
47,Male,Sales,15,2.468851704386739,1.8847054832065728,34426.0,16.8,1
38,Male,Sales,14,2.273285803293769,3.14086905020246,47178.0,60.6,0
35,Male,Sales,15,2.8270988434792037,2.154332568080633,122754.0,1.8,1
63,Male,Sales,5,2.9380352812203663,3.3420028951328287,52503.0,2.7,0
28,Male,Human Resources,18,2.6710492057628032,1.827729753813866,101170.0,20.4,1
42,Male,Sales,5,2.787566697018505,2.415711015805985,31668.0,43.8,0
37,Female,Research & Development,7,2.2634235966425336,3.189494510868739,109307.0,12.8,0
40,Female,Sales,20,2.955229285310194,3.237226655983113,108394.0,1.6,1
30,Male,Sales,11,2.989083752508189,3.273076543891272,52404.0,8.1,0
54,Male,Research & Development,6,2.8092981126603624,1.4427467973489314,46569.0,18.2,0
57,Male,Sales,5,3.6558829268015565,2.1862314414691495,54014.0,15.4,0
34,Female,Sales,18,2.947382463601313,2.6509825539042366,52153.0,12.5,0
46,Female,Sales,9,3.2446422324202215,2.2937592303484076,37075.0,0.5,0
50,Female,Research & Development,12,2.310094041329121,3.843315637866596,38746.0,16.2,1
44,Female,Research & Development,7,2.8184925694244694,1.5966004973064691,32514.0,4.9,0
59,Female,Sales,5,2.3692991178164045,2.9529252313796572,66373.0,1.3,0
49,Female,Research & Development,3,3.2558773661267963,3.748780484716798,34301.0,17.4,0
58,Female,Human Resources,2,3.2843137388489616,4.469098347740006,39064.0,16.0,0
60,Male,Sales,11,2.9324561246136556,3.231300163381972,37911.0,6.2,0
46,Female,Research & Development,10,3.0428403946379388,4.102879812182325,47089.0,1.9,1
42,Female,Sales,18,3.0314358011923592,1.9182662765331604,35897.0,2.9,1
43,Male,Sales,17,3.5825672256260908,2.3921610600107677,34592.0,6.6,0
39,Male,Research & Development,3,2.4914708903688547,2.5895838768122816,73305.0,17.1,0
46,Male,Research & Development,9,3.3135359643539437,1.0826039874192743,38262.0,2.3,0
38,Female,Sales,16,3.2359318213475814,3.637576265440848,33356.0,9.1,0
62,Male,Sales,3,4.05750420835149,3.60314108962672,39797.0,6.9,0
43,Male,Research & Development,15,3.175489403138989,3.1883757873287966,77168.0,21.3,1
47,Female,Sales,16,2.300118372952986,3.6797839088563027,45514.0,5.0,1
35,Female,Sales,4,2.171748870858771,1.365818613347336,86952.0,1.6,0
42,Male,Research & Development,16,2.782648046651542,3.3488261383098177,38999.0,2.2,0
50,Female,Sales,10,3.367396974237944,2.44099268792327,116797.0,18.8,0
41,Male,Sales,7,3.5610280637486738,3.400481406308253,35904.0,10.5,0
55,Male,Research & Development,15,3.51981307443492,3.101022123669394,30228.0,5.6,0
52,Female,Research & Development,11,3.1022580017806867,1.668874007378914,32564.0,4.2,0
49,Female,Sales,16,2.983527900158271,4.203684144444287,30295.0,11.3,0
57,Female,Human Resources,16,3.8017355900328784,3.4148034546539012,66928.0,3.4,0
44,Female,Human Resources,9,3.0219764974525583,3.8747829246535153,63026.0,15.7,0
31,Male,Sales,4,2.5345924729747455,2.4256359325258643,48747.0,20.9,0
32,Male,Research & Development,17,3.2689291290810365,3.4978801227630565,70084.0,8.6,0
47,Male,Research & Development,6,2.2708195322371334,1.902599904408718,40986.0,2.8,0
52,Male,Research & Development,20,3.5892626915930665,2.3988736329427707,88870.0,4.6,1
45,Male,Research & Development,18,3.145922286312971,2.885269771073718,47422.0,17.7,0
60,Female,Sales,4,3.2119995492724676,3.786492305118747,55740.0,3.8,0
57,Male,Research & Development,10,2.831083369339316,3.22299983588388,103725.0,3.8,0
37,Female,Sales,11,3.1081336519389082,3.2361190976028236,39454.0,0.5,0
40,Male,Research & Development,7,2.880867902858624,5.0,100311.0,7.8,0
29,Female,Human Resources,9,2.203288262161935,2.8551524769776755,42643.0,15.4,0
68,Male,Sales,17,3.3508986716623195,2.7176318901649212,40864.0,5.2,0
43,Female,Sales,19,1.9595904641205444,1.6183689516304274,37972.0,10.9,1
42,Male,Research & Development,13,2.4411211882250092,3.5689862476167082,44492.0,1.6,0
59,Female,Sales,2,3.1591584932452745,2.846152518371246,37449.0,4.1,0
25,Female,Human Resources,9,3.4331641963790562,2.1349425700329645,79050.0,0.6,0
53,Male,Research & Development,17,2.522955015935336,4.619286940413169,34226.0,10.6,0
44,Male,Sales,11,2.8132097738946937,2.25718839403003,39037.0,19.2,0
45,Female,Sales,4,2.55331167395493,1.5761307415730643,73108.0,19.1,1
42,Female,Sales,2,3.3826901476776166,3.610734036080638,107743.0,2.7,0
61,Male,Sales,15,3.312350897603262,2.5777453937226795,35566.0,1.1,0
34,Female,Sales,20,2.4543505046983967,3.191650281389927,74650.0,46.2,1
52,Male,Sales,10,2.991586125115145,1.631635614798372,47320.0,2.3,0
29,Male,Sales,12,2.688391766332972,1.9667755855414093,45553.0,2.8,0
55,Female,Research & Development,2,3.184444565251014,3.6723679005633048,60867.0,0.7,0
54,Male,Research & Development,19,3.1299667328185836,2.76952292706779,56484.0,0.7,0
39,Female,Research & Development,1,2.9292360234164097,1.0617582439079645,68999.0,0.5,0
36,Female,Human Resources,11,3.955081568598671,1.5927840871564913,52276.0,2.8,0
55,Female,Sales,4,2.9450707927370754,2.766918444487646,35147.0,1.8,0
54,Male,Sales,14,2.8246806642932336,4.0814163730821855,32809.0,11.2,1
48,Male,Research & Development,10,3.137583327197673,3.6727073369121532,66815.0,16.0,0
37,Male,Sales,3,2.967681530307142,3.574874712782402,32535.0,8.7,0
45,Male,Sales,10,3.3896904623942414,3.2987155734461417,37080.0,16.5,1
49,Female,Research & Development,5,3.4348011730139314,2.741511342383177,56800.0,16.8,1
49,Male,Research & Development,5,2.6762029595586285,4.349093790939294,53412.0,4.3,0
69,Female,Sales,11,3.4662813743697223,3.648029892179519,99595.0,5.3,0
55,Male,Research & Development,11,3.903972120830803,3.189123535070286,72565.0,6.1,0
51,Female,Sales,16,3.3022407162646803,3.3932399947575025,43483.0,3.0,1
47,Male,Research & Development,1,3.7108087837334773,2.152261105395169,54265.0,17.3,0
60,Male,Sales,5,3.1958250081388617,1.6812199141179396,62889.0,4.4,0
25,Female,Sales,20,3.1325823280657676,1.5441782039165932,97890.0,9.9,1
29,Male,Research & Development,12,2.0708571647994507,1.7026555344832024,70449.0,3.1,0
52,Female,Sales,15,3.1262775613659213,3.854056409222126,33488.0,9.3,1
43,Female,Research & Development,10,1.9558790651379945,2.8163063008557305,77570.0,4.7,0
28,Female,Sales,18,2.7959906522251337,2.7513837214077967,69090.0,1.0,1
39,Female,Sales,4,2.8491995474561027,1.0,95711.0,8.8,0
67,Male,Research & Development,10,2.7579121212080384,3.21090135187719,67926.0,14.0,0
50,Male,Research & Development,18,2.919481401573915,3.0977877602182566,50729.0,4.7,0
39,Male,Sales,11,4.222903551198373,3.5896374941146516,140902.0,14.8,0
51,Male,Sales,8,3.434067034075822,4.941773627767868,60556.0,18.0,0
70,Male,Sales,7,3.0634072618702324,3.2002845724353715,99794.0,4.8,0
45,Male,Research & Development,10,2.5639933078019763,5.0,84461.0,36.3,0
64,Male,Sales,12,2.6174474089708872,2.3889116798147114,35239.0,2.4,1
37,Female,Human Resources,8,2.8823848043880296,1.2586633252202835,63323.0,0.8,0
34,Male,Research & Development,9,3.305722453448368,3.1131559616369824,47935.0,8.6,0
49,Male,Sales,2,2.23108509266876,2.6842311052330605,69571.0,22.4,0
49,Female,Sales,11,2.471784383213009,3.0081917398719225,40712.0,2.9,0
63,Male,Sales,1,3.2965010954863487,4.63047853040686,70322.0,4.7,0
35,Male,Sales,8,3.0051273997779546,2.6417110032577105,55733.0,1.8,0
32,Male,Sales,19,3.043428258912722,1.2447178626348991,116356.0,14.9,1
39,Female,Sales,2,3.3361119475618874,2.6132814794058428,61956.0,1.0,0
48,Female,Human Resources,8,2.3108564286860895,2.6272106355498153,86165.0,23.0,0
47,Male,Research & Development,3,3.208655426518792,1.0,33312.0,37.9,0
40,Male,Sales,18,3.2646330404249118,2.1475151803392407,37648.0,1.5,0
36,Male,Sales,9,3.18139563349585,1.5203085251383792,34427.0,1.8,0
31,Female,Research & Development,1,3.2627259564378743,3.1622214553209007,34972.0,14.7,0
37,Female,Sales,5,2.3948301703402013,2.6342122031749717,45941.0,7.5,0
51,Male,Research & Development,16,3.4797547540920055,2.3893909356577003,82394.0,21.6,1
35,Male,Sales,3,2.9214692106087017,1.7524446959297257,60427.0,21.1,0
39,Male,Sales,6,2.823501798678591,3.39545624396631,83225.0,4.2,0
58,Female,Human Resources,4,3.158791379650534,4.058731468843707,30842.0,1.3,0
57,Male,Sales,4,2.843744014972672,2.339242716809488,48236.0,1.8,0
55,Male,Research & Development,16,2.478605098295065,1.0,88273.0,1.6,0
54,Female,Research & Development,14,3.586012538014797,3.03063803797714,50524.0,9.1,0
59,Female,Sales,9,2.451554858209884,3.538019204665694,112368.0,4.8,0
58,Female,Sales,2,2.7115091149928308,2.2991064807754005,42538.0,5.4,0
42,Female,Sales,12,2.4059195715462023,2.396092004008281,67742.0,7.0,0
43,Female,Human Resources,14,3.55852157193044,2.4567667054358613,57735.0,0.9,0
54,Female,Research & Development,6,3.453505110342104,4.439034859959419,122991.0,10.8,0
44,Female,Research & Development,7,3.5965989598945205,2.903102799317754,97888.0,3.9,0
53,Male,Research & Development,15,2.752382761425125,4.064837267410624,45185.0,1.6,1
52,Male,Sales,16,2.9762822805798512,2.9069800880845427,50893.0,16.8,0
39,Male,Sales,13,2.8647860943794923,2.3223648161243085,40366.0,3.0,0
48,Male,Research & Development,11,2.8770052487642976,3.8024571840750863,165998.0,11.0,0
40,Female,Sales,10,3.0130292281231137,4.439276846443255,36774.0,4.0,0
58,Male,Sales,2,2.365509613720884,2.751737020405085,200000.0,13.1,0
44,Female,Sales,12,2.8460028505493833,2.7831660889770324,68092.0,23.2,0
42,Female,Human Resources,2,2.8193842974032797,1.2255345937568065,33562.0,15.4,0
25,Female,Sales,5,3.3106570821629653,3.645234512058411,48653.0,2.6,0
70,Male,Sales,12,2.5835801623209007,2.973905854027882,186643.0,11.7,0
27,Male,Research & Development,18,2.724294689121848,3.657811451097273,52806.0,12.2,0
46,Male,Research & Development,7,2.730520662489209,2.6274902630327728,58351.0,8.3,0
48,Female,Sales,4,2.3572730987757486,3.95364854826328,73706.0,7.1,0
48,Male,Human Resources,20,3.1425269630086787,2.685015998277198,41376.0,8.3,1
61,Male,Research & Development,11,2.2175445120447135,1.0,40785.0,1.5,1
42,Male,Sales,7,2.385328687692981,3.2388532998734774,100628.0,6.9,0
57,Female,Sales,6,3.4513170953778722,2.0693392895390756,57053.0,6.3,0
60,Male,Research & Development,15,3.3586169667614696,2.5425977356891094,77544.0,2.2,0
38,Male,Sales,15,3.652107605461641,2.342011047393687,37295.0,5.9,0
55,Male,Sales,18,2.6784171650067528,3.047833239450427,53156.0,5.5,0
51,Male,Research & Development,14,3.050770183496137,3.369785730252182,46807.0,16.5,0
42,Male,Sales,18,2.5356482501546687,2.7510781217320766,123432.0,13.8,1
49,Male,Human Resources,4,2.87971525803543,3.3125397647036277,38195.0,8.5,0
27,Male,Research & Development,20,2.5870416061924604,2.980034704427723,55382.0,2.4,0
45,Male,Sales,16,3.4617409917285844,2.7009663385022677,46204.0,23.3,1
57,Male,Sales,5,2.9328406682407366,4.8398761637245675,31956.0,8.5,0
46,Female,Research & Development,18,3.3549537823970486,4.438865914483429,69656.0,7.0,1
50,Male,Research & Development,8,3.1919215266013734,3.2966433214881383,68054.0,4.6,0
57,Male,Research & Development,10,2.1502081619282842,4.698137099969884,36739.0,1.2,0
62,Male,Sales,15,2.393367092457164,1.0,72105.0,2.1,1
52,Female,Sales,4,3.1632555154545043,4.5370267669046065,36778.0,9.1,0
47,Female,Research & Development,9,3.424322603359739,3.8802581449254476,87922.0,1.3,0
29,Male,Sales,6,2.8301205378874355,1.8314090224685668,56351.0,2.6,0
50,Female,Research & Development,11,2.0910915238040673,1.3970532821960226,127956.0,27.1,1
59,Female,Sales,14,2.8693977009577187,2.936105436672669,200000.0,11.9,0
36,Female,Sales,19,2.758945012772727,2.780770369888389,105895.0,7.6,1
48,Female,Sales,15,2.8926463928786514,2.145891450508312,63975.0,0.5,0
60,Male,Sales,18,4.077421029615156,2.9645723537268873,45310.0,17.4,1
25,Male,Research & Development,6,3.189981895389381,4.798967144699883,49805.0,8.5,0
35,Male,Research & Development,7,4.560533051416707,4.605839821309149,69411.0,0.9,0
26,Female,Sales,17,3.1877465750847307,2.3928408024018135,39445.0,13.2,0
40,Male,Research & Development,20,3.173791659093783,4.597284847521749,56496.0,13.3,0
51,Male,Sales,19,2.870328187365727,2.705814684885446,48318.0,2.5,0
47,Female,Sales,5,3.46355913423303,4.227174021942767,107944.0,13.1,0
50,Male,Sales,16,2.7958808364746264,2.548202823173005,83993.0,3.6,1
53,Male,Human Resources,10,3.145471217450369,4.858218375568802,48335.0,2.3,0
57,Male,Research & Development,18,2.7882418498656323,2.8431431521543584,88767.0,13.3,1
48,Female,Sales,16,2.729583445442182,2.75586683042975,43787.0,23.5,0
55,Male,Research & Development,2,3.146464845037343,3.3056702539313503,86316.0,0.9,0
47,Female,Sales,13,3.0076802995889325,3.092458828217214,55770.0,19.1,0
44,Male,Research & Development,14,2.5290749578917513,3.1416590173988714,45665.0,4.2,0
55,Female,Sales,1,3.1232928440596686,4.871283509017617,79179.0,2.1,0
36,Female,Sales,7,2.932982799047645,3.063663503747002,56449.0,8.6,0
45,Male,Sales,19,3.4346624452830032,3.252133097422946,41589.0,26.6,1
63,Male,Research & Development,3,2.893338755991454,1.6773736541458775,71193.0,1.4,0
59,Male,Human Resources,15,2.9934641820585854,3.417605544678775,78257.0,27.1,0
49,Male,Sales,17,2.5516368288564926,2.8263267939632115,60593.0,6.3,0
36,Female,Sales,18,2.928484866145784,3.7801905182358766,61942.0,22.9,1
70,Male,Research & Development,16,3.106370106033828,1.4418626427725507,48817.0,3.8,1
41,Female,Sales,5,3.2837756307852395,1.0,52557.0,2.0,0
28,Male,Research & Development,4,2.863889190205343,3.703606527014033,60844.0,17.6,0
36,Male,Research & Development,10,2.6174041465701237,1.7781962012390011,59031.0,4.3,0
52,Female,Research & Development,7,3.0765436500422667,4.419054915396697,37638.0,7.9,0
52,Male,Sales,16,3.698292911435617,2.7504956095442057,45950.0,3.3,0
54,Male,Sales,9,2.9061041156137253,3.23075502289004,55868.0,8.0,1
35,Female,Research & Development,6,1.9297816879307534,2.5758718434169676,35505.0,8.3,0
58,Male,Sales,12,1.8466963199105568,3.5284123026364362,40000.0,7.8,0
48,Female,Research & Development,12,3.1161471687163473,4.280681293597695,49739.0,0.5,0
30,Female,Sales,3,2.7886332730088803,1.7955406898253377,76668.0,10.6,0
48,Female,Sales,1,3.525375472105953,1.6020849384298947,32594.0,4.7,0
50,Female,Research & Development,3,3.624737362779375,2.341854861203547,181291.0,1.9,0
43,Male,Research & Development,14,2.9026037064051926,2.622820978047627,68192.0,12.7,0
53,Male,Sales,7,4.085567475488121,2.5304414118399965,40965.0,5.0,0
48,Male,Sales,6,3.3341405155554007,3.9165771198032373,78234.0,7.1,0
35,Male,Sales,2,2.6053291657404216,3.3667093095743263,50645.0,52.2,0
33,Male,Research & Development,9,3.7854454930297003,2.8828328225445365,43702.0,1.3,0
56,Female,Research & Development,20,2.405526672338919,2.5426468169270082,46086.0,4.8,1
50,Male,Sales,9,2.488636479345703,3.334521826108685,45602.0,0.8,0
47,Male,Sales,6,3.0836593108012536,2.8069560528272324,53967.0,12.6,0
45,Male,Sales,17,2.4859358263449036,3.892524118241213,45247.0,20.1,0
37,Female,Research & Development,17,2.036079810104387,5.0,45619.0,6.3,0
53,Male,Research & Development,15,3.41198127732283,2.184547257094815,36066.0,2.3,1
41,Female,Human Resources,10,2.5964086543300176,3.229121624755181,46446.0,6.1,0
49,Male,Sales,2,2.536474519511968,3.991901710906964,67805.0,1.4,0
41,Female,Sales,7,3.7520432829839745,2.752461344396803,138695.0,10.9,0
39,Male,Sales,1,2.95979192899769,2.689646485022208,67331.0,0.5,0
33,Male,Sales,15,2.9026807373197867,3.2124342105569843,133901.0,3.4,0
39,Male,Sales,14,3.192903037813167,2.5890779490969416,35873.0,8.3,1
39,Female,Research & Development,9,1.7464578976425464,2.4831044716846957,32176.0,10.0,1
58,Female,Human Resources,14,2.5192582923011164,3.7993217202397314,50465.0,16.1,0
35,Male,Research & Development,15,3.6774354924087795,4.5266799827804185,46148.0,24.6,0
52,Female,Research & Development,2,3.151518295452424,2.7485482402308867,39609.0,1.7,0
53,Male,Research & Development,20,2.5874773777926063,4.532073751471472,136944.0,1.7,1
39,Male,Sales,15,2.23745943993173,1.1651123109578145,51634.0,1.3,1
43,Female,Research & Development,7,3.168989671586986,4.210601318580937,62633.0,0.5,0
43,Male,Sales,20,3.3491776409160563,2.777716790306566,32984.0,2.8,1
42,Male,Human Resources,16,2.973565816698219,2.1805335857659585,57715.0,24.1,1
37,Female,Sales,19,2.683132008317169,3.070168795122904,68762.0,10.6,1
56,Female,Research & Development,13,3.246000809733502,3.2607188025214953,55732.0,12.9,0
46,Female,Research & Development,16,3.3547242939722346,2.8852848539099356,45760.0,3.1,0
70,Male,Research & Development,10,2.357475194410768,2.431273751626943,32214.0,3.2,0
56,Female,Sales,9,2.898128891039298,2.5153852481800003,51884.0,12.8,0
58,Male,Sales,6,3.601999670340518,1.9041436097328597,65708.0,6.7,0
58,Female,Research & Development,12,2.966932464673601,1.9821034158470494,34703.0,3.6,0
26,Male,Research & Development,6,2.7240376990356907,4.039651638377552,82553.0,3.9,0
53,Male,Sales,7,3.4007751323308275,5.0,150022.0,15.3,0
42,Male,Research & Development,7,1.3968310664036168,1.7258668547649276,40344.0,31.5,0
34,Male,Sales,3,2.7225782816706134,2.9226229239223716,55971.0,9.0,0
49,Female,Sales,7,2.5141212212002375,4.360643320747644,74218.0,0.5,0
50,Male,Sales,5,3.768116299618438,2.6623445042474985,76100.0,0.5,0
50,Male,Research & Development,8,4.085723960826589,4.472094117953934,122394.0,11.1,0
62,Male,Sales,10,2.5856644159757063,3.660994428060349,89407.0,4.7,0
47,Male,Research & Development,4,2.939178382891734,3.460496094141613,40227.0,12.7,0
68,Male,Human Resources,13,2.617922397884969,3.3352521183497563,59927.0,4.1,1
46,Male,Research & Development,8,3.519572175838391,4.808837005860628,31908.0,12.8,0
28,Female,Sales,16,3.3512925986633597,3.054615487667003,32451.0,13.0,0
